No.,服装,名前,じゃんけん,ポジション,高校,よみがな,スパイクrZs,サーブrZs,セッティングrZs,頭脳rZs,幸運rZs,ブロックrZs,レシーブrZs,バネrZs,スピードrZs,メンタルrZs,TotalStatrZs,AttackValrZs,ServeValrZs,TossValrZs,ReceiveValrZs,BlockValrZs
303,"ユニフォーム","小鹿野大樹","パー","WS","森然","おがのだいき","97.75170083","98.07288643","106.7448975","96.62755125","100","98.6510205","97.302041","97.75170083","97.302041","100","97.97653075","98.6510205","98.31377563","106.7448975","97.75170083","97.302041"
305,"ユニフォーム","児玉勝","チョキ","WS","森然","こだままさる","94.75396861","97.10932964","93.2551025","93.2551025","93.2551025","97.302041","100","95.50340167","95.9530615","96.62755125","93.92959225","93.2551025","94.37925208","93.2551025","98.50113389","95.27857175"
307,"ユニフォーム","島府典明","チョキ","WS","森然","しまふのりあき","93.2551025","93.2551025","104.4965983","89.88265375","93.2551025","97.302041","94.604082","95.50340167","93.2551025","100","93.2551025","91.906123","91.00680333","104.4965983","94.00453556","95.27857175"
318,"ユニフォーム","宮治","パー","WS","稲荷崎","みやおさむ","100.7494331","99.03644321","102.2482992","100","100","106.7448975","101.3489795","102.2482992","98.6510205","96.62755125","100.3372449","101.3489795","100","102.2482992","100.7494331","104.0469385"
319,"RPG","宮治","パー","WS","稲荷崎","みやおさむ","102.9977322","101.9271136","104.4965983","101.6862244","100","108.093877","102.697959","105.6207479","100","96.62755125","102.697959","103.3724488","102.2482992","104.4965983","102.2482992","106.7448975"
320,"カンフー","宮治","グー","WS","稲荷崎","みやおさむ","103.7471653","100","111.2414958","98.31377563","100","105.395918","105.395918","105.6207479","102.697959","96.62755125","103.0352039","104.0469385","100","111.2414958","105.2460314","105.395918"
321,"遊園地","宮治","パー","WS","稲荷崎","みやおさむ","105.2460314","100","102.2482992","98.31377563","100","110.791836","104.0469385","107.8690471","100","96.62755125","103.2038263","105.395918","100","102.2482992","102.9977322","109.4428565"
322,"夏祭り2","宮治","チョキ","WS","稲荷崎","みやおさむ","105.9954644","102.8906704","104.4965983","101.6862244","100","109.4428565","105.395918","107.8690471","102.697959","96.62755125","104.7214283","106.0704078","102.810374","104.4965983","105.2460314","108.7683668"
323,"制服","宮治","グー","WS","稲荷崎","みやおさむ","103.7471653","105.7813407","104.4965983","106.7448975","100","108.093877","105.395918","106.7448975","104.0469385","96.62755125","105.0586731","104.0469385","106.1828227","104.4965983","105.9954644","107.4193873"
324,"3周年","宮治","パー","WS","稲荷崎","みやおさむ","107.4943306","103.8542271","106.7448975","103.3724488","100","110.791836","106.7448975","110.1173463","104.0469385","96.62755125","106.4076526","107.4193873","103.9345235","106.7448975","106.7448975","110.791836"
325,"思い出","宮治","チョキ","WS","稲荷崎","みやおさむ","104.4965983","107.7084543","108.9931967","108.4311219","100","109.4428565","106.7448975","107.8690471","105.395918","96.62755125","106.7448975","104.7214283","107.8690471","108.9931967","107.4943306","108.7683668"
334,"ユニフォーム","北信介","チョキ","WS","稲荷崎","きたしんすけ","99.25056694","98.07288643","100","96.62755125","93.2551025","100","104.0469385","100","101.3489795","100","98.98826538","97.302041","96.06547646","100","103.7471653","99.32551025"
335,"Xmas","北信介","グー","WS","稲荷崎","きたしんすけ","101.4988661","100.9635568","102.2482992","98.31377563","93.2551025","101.3489795","105.395918","103.3724488","102.697959","100","101.3489795","99.32551025","98.31377563","102.2482992","105.2460314","102.0234693"
336,"スパイ","北信介","パー","WS","稲荷崎","きたしんすけ","101.4988661","103.8542271","97.75170083","101.6862244","93.2551025","98.6510205","108.093877","101.1241496","102.697959","100","101.5176019","99.32551025","101.1241496","97.75170083","106.7448975","99.32551025"
337,"新年2","北信介","チョキ","WS","稲荷崎","きたしんすけ","103.7471653","99.03644321","100","94.94132688","93.2551025","101.3489795","108.093877","103.3724488","105.395918","100","101.6862244","101.3489795","96.06547646","100","108.2437636","102.0234693"
338,"職業体験2","北信介","グー","WS","稲荷崎","きたしんすけ","103.7471653","100.9635568","104.4965983","98.31377563","93.2551025","104.0469385","106.7448975","105.6207479","104.0469385","100","103.0352039","101.3489795","98.31377563","104.4965983","106.7448975","104.7214283"
339,"制服","北信介","パー","WS","稲荷崎","きたしんすけ","102.2482992","103.8542271","102.2482992","103.3724488","93.2551025","101.3489795","108.093877","104.4965983","105.395918","100","103.3724488","100","101.6862244","102.2482992","108.2437636","102.697959"
340,"和装体験","北信介","チョキ","WS","稲荷崎","きたしんすけ","105.2460314","101.9271136","106.7448975","100","93.2551025","105.395918","108.093877","107.8690471","105.395918","100","104.7214283","102.697959","99.43792521","106.7448975","108.2437636","106.7448975"
341,"思い出","北信介","グー","WS","稲荷崎","きたしんすけ","102.9977322","105.7813407","104.4965983","106.7448975","93.2551025","102.697959","109.4428565","105.6207479","106.7448975","100","105.0586731","100.6744898","103.9345235","104.4965983","109.7426297","104.0469385"
342,"ユニフォーム","尾白アラン","チョキ","WS","稲荷崎","おじろあらん","100.7494331","100.9635568","95.50340167","93.2551025","100","98.6510205","95.9530615","100","93.2551025","96.62755125","96.79617369","101.3489795","98.87585042","95.50340167","94.75396861","98.6510205"
343,"雪遊び","尾白アラン","チョキ","WS","稲荷崎","おじろあらん","102.9977322","103.8542271","97.75170083","94.94132688","100","100","97.302041","103.3724488","94.604082","96.62755125","99.15688781","103.3724488","101.1241496","97.75170083","96.25283472","101.3489795"
344,"夏祭り2","尾白アラン","グー","WS","稲荷崎","おじろあらん","102.9977322","106.7448975","93.2551025","98.31377563","100","97.302041","100","101.1241496","94.604082","96.62755125","99.32551025","103.3724488","103.9345235","93.2551025","97.75170083","98.6510205"
349,"ユニフォーム","理石平介","チョキ","WS","稲荷崎","りせきへいすけ","96.25283472","104.8177839","93.2551025","89.88265375","93.2551025","95.9530615","95.9530615","97.75170083","95.9530615","96.62755125","94.94132688","94.604082","97.75170083","93.2551025","96.25283472","95.9530615"
350,"ユニフォーム","銀島結","チョキ","WS","稲荷崎","ぎんじまひとし","97.00226778","96.14577286","95.50340167","94.94132688","100","98.6510205","98.6510205","96.62755125","97.302041","100","96.45892881","97.97653075","96.62755125","95.50340167","98.50113389","96.62755125"
351,"Xmas2","銀島結","グー","WS","稲荷崎","ぎんじまひとし","99.25056694","99.03644321","97.75170083","96.62755125","100","100","100","100","98.6510205","100","98.81964294","100","98.87585042","97.75170083","100","99.32551025"
352,"ユニフォーム","木兎光太郎","パー","WS","梟谷","ぼくとこうたろう","101.4988661","105.7813407","97.75170083","96.62755125","100","100","104.0469385","101.1241496","101.3489795","93.2551025","99.8313776","102.0234693","102.810374","97.75170083","103.7471653","100"
353,"夏祭り","木兎光太郎","チョキ","WS","梟谷","ぼくとこうたろう","103.7471653","108.6720111","100","98.31377563","100","101.3489795","105.395918","104.4965983","102.697959","93.2551025","102.1920917","104.0469385","105.0586731","100","105.2460314","102.697959"
354,"Xmas","木兎光太郎","グー","WS","梟谷","ぼくとこうたろう","105.2460314","106.7448975","100","94.94132688","100","104.0469385","105.395918","106.7448975","101.3489795","93.2551025","102.3607141","105.395918","102.810374","100","104.4965983","105.395918"
355,"制服","木兎光太郎","パー","WS","梟谷","ぼくとこうたろう","105.9954644","105.7813407","100","93.2551025","100","101.3489795","109.4428565","104.4965983","105.395918","93.2551025","102.5293366","106.0704078","101.6862244","100","108.9931967","102.697959"
356,"キャンプ","木兎光太郎","チョキ","WS","梟谷","ぼくとこうたろう","105.9954644","109.6355679","100","98.31377563","100","104.0469385","108.093877","105.6207479","104.0469385","93.2551025","103.8783161","106.0704078","105.6207479","100","107.4943306","104.7214283"
357,"2周年","木兎光太郎","グー","WS","梟谷","ぼくとこうたろう","104.4965983","108.6720111","100","98.31377563","100","105.395918","109.4428565","106.7448975","105.395918","93.2551025","104.0469385","104.7214283","105.0586731","100","108.9931967","106.0704078"
358,"焼き芋","木兎光太郎","パー","WS","梟谷","ぼくとこうたろう","108.2437636","110.5991246","102.2482992","100","100","106.7448975","109.4428565","106.7448975","105.395918","93.2551025","105.7331629","108.093877","106.7448975","102.2482992","108.9931967","106.7448975"
359,"3周年","木兎光太郎","チョキ","WS","梟谷","ぼくとこうたろう","110.4920628","111.5626814","104.4965983","101.6862244","100","108.093877","110.791836","107.8690471","106.7448975","93.2551025","107.4193873","110.1173463","107.8690471","104.4965983","110.4920628","108.093877"
360,"梅雨2","木兎光太郎","グー","WS","梟谷","ぼくとこうたろう","108.9931967","111.5626814","104.4965983","101.6862244","100","109.4428565","112.1408155","108.9931967","108.093877","93.2551025","107.7566321","108.7683668","107.8690471","104.4965983","111.9909289","109.4428565"
361,"ユニフォーム","木葉秋紀","パー","WS","梟谷","このはあきのり","97.75170083","96.14577286","111.2414958","103.3724488","100","97.302041","104.0469385","101.1241496","101.3489795","100","100.3372449","98.6510205","99.43792521","111.2414958","103.7471653","98.6510205"
362,"探偵","木葉秋紀","チョキ","WS","梟谷","このはあきのり","100","99.03644321","113.489795","105.0586731","100","98.6510205","105.395918","104.4965983","102.697959","100","102.697959","100.6744898","101.6862244","113.489795","105.2460314","101.3489795"
363,"梅雨","木葉秋紀","グー","WS","梟谷","このはあきのり","100.7494331","96.14577286","117.9863933","101.6862244","100","98.6510205","109.4428565","102.2482992","105.395918","100","102.8665814","101.3489795","98.87585042","117.9863933","108.9931967","100"
364,"路地裏2","木葉秋紀","パー","WS","梟谷","このはあきのり","100.7494331","96.14577286","108.9931967","101.6862244","100","102.697959","108.093877","106.7448975","104.0469385","100","103.0352039","101.3489795","98.87585042","108.9931967","107.4943306","104.7214283"
365,"水着2","木葉秋紀","チョキ","WS","梟谷","このはあきのり","100","99.03644321","113.489795","105.0586731","100","102.697959","109.4428565","106.7448975","105.395918","100","104.3841834","100.6744898","101.6862244","113.489795","108.9931967","104.7214283"
366,"ユニフォーム","猿杙大和","パー","WS","梟谷","さるくいやまと","97.75170083","98.07288643","102.2482992","100","93.2551025","104.0469385","104.0469385","103.3724488","97.302041","103.3724488","100.5058673","95.9530615","97.18962604","102.2482992","101.4988661","103.3724488"
367,"ハロウィン","猿杙大和","チョキ","WS","梟谷","さるくいやまと","100","100.9635568","104.4965983","101.6862244","93.2551025","105.395918","105.395918","106.7448975","98.6510205","103.3724488","102.8665814","97.97653075","99.43792521","104.4965983","102.9977322","106.0704078"
382,"ユニフォーム","姫川葵","パー","WS","椿原","ひめかわあおい","94.00453556","103.8542271","100","103.3724488","100","94.604082","97.302041","94.37925208","97.302041","96.62755125","96.45892881","95.27857175","103.9345235","100","97.75170083","93.2551025"
383,"花火","姫川葵","チョキ","WS","椿原","ひめかわあおい","96.25283472","106.7448975","102.2482992","105.0586731","100","95.9530615","98.6510205","97.75170083","98.6510205","96.62755125","98.81964294","97.302041","106.1828227","102.2482992","99.25056694","95.9530615"
387,"ユニフォーム","丸山一喜","グー","WS","椿原","まるやまかずき","95.50340167","96.14577286","95.50340167","96.62755125","100","101.3489795","98.6510205","97.75170083","95.9530615","100","96.62755125","96.62755125","97.18962604","95.50340167","97.75170083","98.6510205"
388,"ユニフォーム","舞子侑志","パー","WS","椿原","まいこゆうし","95.50340167","92.29154571","93.2551025","96.62755125","93.2551025","100","100","96.62755125","95.9530615","103.3724488","95.78443906","93.92959225","92.69302771","93.2551025","98.50113389","97.302041"
389,"ユニフォーム","寺泊基希","パー","WS","椿原","てらどまりもとき","100.7494331","95.18221607","93.2551025","96.62755125","93.2551025","98.6510205","94.604082","97.75170083","94.604082","100","95.78443906","98.6510205","94.37925208","93.2551025","94.75396861","97.302041"
390,"ユニフォーム","星海光来","チョキ","WS","鴎台","ほしうみこうらい","102.9977322","103.8542271","100","100","100","100","100","106.7448975","101.3489795","100","102.3607141","103.3724488","102.810374","100","101.4988661","103.3724488"
391,"文化祭","星海光来","グー","WS","鴎台","ほしうみこうらい","105.2460314","106.7448975","102.2482992","101.6862244","100","101.3489795","101.3489795","110.1173463","102.697959","100","104.7214283","105.395918","105.0586731","102.2482992","102.9977322","106.0704078"
392,"サバゲ","星海光来","パー","WS","鴎台","ほしうみこうらい","104.4965983","108.6720111","100","103.3724488","100","98.6510205","104.0469385","108.9931967","104.0469385","100","104.8900507","104.7214283","106.7448975","100","105.2460314","104.0469385"
393,"花火","星海光来","チョキ","WS","鴎台","ほしうみこうらい","105.2460314","103.8542271","100","98.31377563","100","105.395918","104.0469385","112.3656454","104.0469385","100","105.0586731","105.395918","102.2482992","100","105.2460314","109.4428565"
394,"新年2","星海光来","グー","WS","鴎台","ほしうみこうらい","107.4943306","104.8177839","102.2482992","98.31377563","100","104.0469385","101.3489795","112.3656454","102.697959","100","105.2272956","107.4193873","102.810374","102.2482992","102.9977322","108.7683668"
395,"格ゲー","星海光来","パー","WS","鴎台","ほしうみこうらい","105.9954644","109.6355679","102.2482992","106.7448975","100","101.3489795","104.0469385","111.2414958","104.0469385","100","106.5762751","106.0704078","108.4311219","102.2482992","105.2460314","106.7448975"
400,"ユニフォーム","佐久早聖臣","チョキ","WS","井闥山","さくさきよおみ","102.2482992","104.8177839","97.75170083","100","100","100","106.7448975","98.87585042","100","103.3724488","102.5293366","102.697959","103.3724488","97.75170083","104.4965983","98.6510205"
401,"サバゲ","佐久早聖臣","グー","WS","井闥山","さくさきよおみ","104.4965983","107.7084543","100","101.6862244","100","101.3489795","108.093877","102.2482992","101.3489795","103.3724488","104.8900507","104.7214283","105.6207479","100","105.9954644","101.3489795"
402,"新年2","佐久早聖臣","パー","WS","井闥山","さくさきよおみ","106.7448975","105.7813407","100","98.31377563","100","104.0469385","106.7448975","104.4965983","100","103.3724488","105.0586731","106.7448975","103.3724488","100","104.4965983","104.0469385"
403,"和装体験","佐久早聖臣","チョキ","WS","井闥山","さくさきよおみ","107.4943306","108.6720111","100","101.6862244","100","104.0469385","110.791836","103.3724488","102.697959","103.3724488","106.7448975","107.4193873","106.1828227","100","108.2437636","103.3724488"
407,"ユニフォーム","大将優","パー","WS","戸美","だいしょうすぐる","97.75170083","98.07288643","106.7448975","103.3724488","100","97.302041","105.395918","103.3724488","97.302041","100","100.3372449","98.6510205","100.5620748","106.7448975","102.2482992","100"
408,"新年","大将優","チョキ","WS","戸美","だいしょうすぐる","100","100.9635568","108.9931967","105.0586731","100","98.6510205","106.7448975","106.7448975","98.6510205","100","102.697959","100.6744898","102.810374","108.9931967","103.7471653","102.697959"
409,"カンフー","大将優","グー","WS","戸美","だいしょうすぐる","100","103.8542271","104.4965983","108.4311219","100","95.9530615","109.4428565","104.4965983","98.6510205","100","102.8665814","100.6744898","105.6207479","104.4965983","105.2460314","100"
410,"妖","大将優","パー","WS","戸美","だいしょうすぐる","102.2482992","98.07288643","104.4965983","101.6862244","100","101.3489795","109.4428565","107.8690471","100","100","103.0352039","102.697959","100","104.4965983","105.9954644","104.7214283"
411,"梅雨2","大将優","チョキ","WS","戸美","だいしょうすぐる","102.9977322","100.9635568","111.2414958","105.0586731","100","101.3489795","108.093877","108.9931967","101.3489795","100","104.7214283","103.3724488","102.810374","111.2414958","105.9954644","105.395918"
412,"ユニフォーム","沼井和馬","パー","WS","戸美","ぬまいかずま","99.25056694","98.07288643","102.2482992","96.62755125","93.2551025","100","101.3489795","101.1241496","98.6510205","100","98.6510205","97.302041","96.06547646","102.2482992","100.7494331","100"
413,"ユニフォーム","潜尚保","パー","WS","戸美","くぐりなおやす","97.75170083","97.10932964","97.75170083","100","93.2551025","98.6510205","95.9530615","100","95.9530615","96.62755125","95.9530615","95.9530615","96.62755125","97.75170083","96.25283472","98.6510205"
414,"バーガー","潜尚保","チョキ","WS","戸美","くぐりなおやす","100","100","100","101.6862244","93.2551025","100","97.302041","103.3724488","97.302041","96.62755125","98.31377563","97.97653075","98.87585042","100","97.75170083","101.3489795"
415,"寝正月","潜尚保","グー","WS","戸美","くぐりなおやす","102.2482992","100","102.2482992","101.6862244","93.2551025","102.697959","98.6510205","105.6207479","100","96.62755125","100.1686224","100","98.87585042","102.2482992","100","104.0469385"
416,"ユニフォーム","高千穂恵也","パー","WS","戸美","たかちほよしや","96.25283472","99.03644321","97.75170083","100","100","97.302041","97.302041","97.75170083","93.2551025","100","96.79617369","97.302041","100","97.75170083","95.50340167","96.62755125"
424,"ユニフォーム","金沢伊織","チョキ","WS","早流川","かなざわいおり","96.25283472","98.07288643","93.2551025","96.62755125","96.62755125","104.0469385","94.604082","98.87585042","93.2551025","103.3724488","97.13341856","95.9530615","97.18962604","93.2551025","94.00453556","100.6744898"
427,"ユニフォーム","深谷謙朗","チョキ","WS","早流川","ふかたにけんろう","97.75170083","96.14577286","95.50340167","91.56887813","96.62755125","101.3489795","100","100","100","103.3724488","98.14515319","97.302041","94.37925208","95.50340167","100.7494331","100"
428,"ユニフォーム","山代総司","チョキ","WS","早流川","やましろそうじ","95.50340167","95.18221607","102.2482992","94.94132688","93.2551025","98.6510205","94.604082","96.62755125","93.2551025","100","94.77270444","93.92959225","93.81717729","102.2482992","94.00453556","96.62755125"
